text,label
how can i exchange currencies in the app,exchange_via_app
why is my payment declined it looked like everything worked ok and my account was fine,declined_card_payment
just today there was a purchase on my card that wasn't done by me can this be reversed and my card be frozen i can't have this continue,card_payment_not_recognised
what is the extra fee that showed up on my card,card_payment_fee_charged
why does my statement show a 1 charge on my account,extra_charge_on_statement
i cannot see the card pin anywhere,get_physical_card
do i have to use a bank approved atm to withdraw money,atm_support
why would a cash withdrawal be pending,pending_cash_withdrawal
how can i find out about an extra fee on my statement,extra_charge_on_statement
i need to use a european card for a top up what will the charge be,top_up_by_card_charge
do top-up limits exist,top_up_limits
why do you need to verify my identity,why_verify_identity
i want my card i just received to show up in the app how do i do that,card_linking
why isn't my card working,card_not_working
what are these disposable cards meant for,get_disposable_virtual_card
can i exchange my money for eur,fiat_currency_support
i am being charged the wrong amount on my card,card_payment_wrong_exchange_rate
should i contact customer support if i can't edit details,edit_personal_details
i got my card now how do i make it show up in the app,card_linking
can you tell me why my top-up failed,top_up_failed
can i get a throw away card,get_disposable_virtual_card
how can my friend pay me,receiving_money
can anyone else top-up for me,topping_up_by_card
do i have a visa card as an option,visa_or_mastercard
how long does the cash withdrawal take to pend,pending_cash_withdrawal
where do i order a virtual card,getting_virtual_card
transfer has failed,failed_transfer
i don't want this account anymore how do i delete it,terminate_account
if i have a physical card can i link it,card_linking
if i need gbp instead of aud what do i do,exchange_via_app
i do not need gbp i need aud how do i convert it,exchange_via_app
why was my request for cash declined,declined_cash_withdrawal
am i able to change my pin at certain cash machines,change_pin
i need to find the top up verification code,verify_top_up
please tell my why i was charged a fee for using my card,card_payment_fee_charged
how can i change my name because i just got married,edit_personal_details
show me how to verify my identity,verify_my_identity
can i see where my money came from,verify_source_of_funds
what is the normal time to make an international transfer i made one a few days ago that still hasn't arrived,balance_not_updated_after_bank_transfer
do i need to order a new card before it expires,card_about_to_expire
do you offer additional currency options,fiat_currency_support
how can i change to my married name,edit_personal_details
i'm locked out of my account as i can't remember my code what do i do now,passcode_forgotten
i tried to buy something online yesterday but it kept saying declined tried another time today but same thing happened what's broken,declined_transfer
it appears my transfer was declined,declined_transfer
why are top-ups being verified,verify_top_up
i believe someone is using my card without my agreement,compromised_card
are there steps to see where my funds come from,verify_source_of_funds
i was the victim of someone stealing my wallet my card is being used and it isn't me what should i do,cash_withdrawal_not_recognised
can i get a card in the us,country_support
what is minimum age for an account,age_limit
what's the transfer time from europe,transfer_timing
hi would you please activate my card,activate_my_card
i have enough money in my account so why is my card being declined,declined_card_payment
are there any places that won't take my card,card_acceptance
i would like to know how much i can top-up,top_up_limits
a transaction is repeated several times on my account,transaction_charged_twice
why isn't my top up showing on my wallet,topping_up_by_card
where can i use a disposable card,disposable_card_limits
can i get an account for my daughter,age_limit
where do i find the auto top up option,automatic_top_up
i tried to use my disposable virtual card to pay a subscription to the gym and it got rejected any ideas why,virtual_card_not_working
can i top-up via apple pay,apple_pay_or_google_pay
may i get my salary paid out in a different currency,receiving_money
will it be possible to change from usd to gbp with this app,exchange_via_app
i've got charges on my account i did not authorize can i get this money back from the last couple of days that it's been coming out i also need to freeze my card,card_payment_not_recognised
i am still awaiting the completion of the transaction,transfer_not_received_by_recipient
the atm shows a withdraw of the amount of money i requested but i didn't revieve that amount in cash,wrong_amount_of_cash_received
i have been charged twice,transaction_charged_twice
why aren't my payment funds available to me,pending_card_payment
how old do i have to be to open an account,age_limit
can i link my card i previously received,card_linking
am i charged for receiving money,top_up_by_bank_transfer_charge
i think someone is using my card without my permission,compromised_card
i'd like to cancel a transfer,cancel_transfer
i can't use my card,card_not_working
i want to add money automatically when i travel,automatic_top_up
i have a transfer from the us how long is the wait,transfer_timing
how can i deposit money to my account,transfer_into_account
is there a fee for exchanging currencies,exchange_charge
can i get a virtual card,get_disposable_virtual_card
can i do a swift transfer,top_up_by_bank_transfer_charge
can i get my salary through this,receiving_money
what do you use disposable cards on,get_disposable_virtual_card
will i be charged for receiving the money,top_up_by_bank_transfer_charge
why can't i withdraw cash,declined_cash_withdrawal
there's a delay in my top-up,pending_top_up
i have to quickly transfer something to china how long will it take to arrive there,transfer_timing
if my transfer is from europe how long will it take,transfer_timing
what country's money can i hold currency in,fiat_currency_support
i want to get a virtual card,getting_virtual_card
hey i double checked that i have the correct account details already they're right for sure transfer is still pending since forever it's not that difficult to transfer money to another country in 2018 is it,pending_transfer
how long will it take to verify my account,unable_to_verify_identity
what would be a reason my transfer got declined,declined_transfer
can i use my card to withdraw from my account,atm_support
what is the transfer fee charge,transfer_fee_charged
i need to add express delivery if that's an option,card_delivery_estimate
i've tried using my contactless in several locations today and it's not working anywhere it seemed fine before how do i get it to work again,contactless_not_working
what's the deal with verifying the top-up,verify_top_up
will i get charged for topping off my card,top_up_by_card_charge
what are the top-up fees for my card,top_up_by_card_charge
why do you need me to verify who i am,why_verify_identity
i was mistakenly charged a fee for using my card,card_payment_fee_charged
i left my card at a restaurant and now its missing,lost_or_stolen_card
i think my card has been compromised in some way,compromised_card
i purchased something and the seller hasn't received the money yet but it has been deducted from my account,reverted_card_payment?
i tryed to make a top-up with cryptocurrency but the payment was referted,top_up_reverted
hurry and refund me i am waiting,Refund_not_showing_up
how would you use a disposable card,get_disposable_virtual_card
there is a direct debit payment i don't recognize,direct_debit_payment_not_recognised
what is the time frame for a transfer from the us,transfer_timing
what can i do if my card details where stolen from my car i think they used my card to buy gas,compromised_card
i want a real card,order_physical_card
i made a transaction but i made it to an account i didn't mean to make it to,cancel_transfer
when will my transfer process,balance_not_updated_after_bank_transfer
tell me how a top up would be reverted,top_up_reverted
what can i do to make my physical card work,card_not_working
do i need to verify my identity every time i log into my account,why_verify_identity
my card stopped working after multiple transactions why,card_not_working
can you make exchanges using the eur,fiat_currency_support
how long does a transfer from the united kingdom take i haven't seen it show up yet in my bank account and want to make sure i get the transfer,balance_not_updated_after_bank_transfer
an extra fee of 1 was in my statement,extra_charge_on_statement
i have been charged an extra fee when buying from your store why is this,card_payment_fee_charged
the atm keeps rejecting my payment i tried two different atms but did not work can you please check if everything is okay with my account,declined_cash_withdrawal
i am using the app and i see cash withdrawals that i did not authorize,cash_withdrawal_not_recognised
i need you to cancel a transfer that i made it is the wrong account number and the app won't let me stop the transaction please stop it,cancel_transfer
what fiat money can i used in the exchange and holding,fiat_currency_support
someone has my card number freeze my account,compromised_card
my identity verification didn't work,unable_to_verify_identity
what is the exchange rate like on this app,exchange_rate
why did my card payment get declined,declined_card_payment
my card's expiration date is close,card_about_to_expire
what is the atmosphere of it,card_acceptance
how long will it take for my transferred money to show up,balance_not_updated_after_bank_transfer
i would love one of the virtual cards,getting_virtual_card
can i exchange currencies with my account,exchange_via_app
i don't have my card in 1 week should i be worried,card_arrival
what should i do if i see an unauthorized withdrawal on my statement,cash_withdrawal_not_recognised
my card was taken from me,lost_or_stolen_card
i dont recognize a charge on my card,card_payment_not_recognised
is there anyway to bypass identity verification,why_verify_identity
i live in the eu - can i get a card,country_support
my wallet was just stolen and they've already used my card please help i can't afford to lose more money,cash_withdrawal_not_recognised
do you have an auto-top function and how do i use it if so,automatic_top_up
i made a cash deposit a few days ago and it's still not reflected in my account do you know what might have happened,balance_not_updated_after_cheque_or_cash_deposit
what cards do you offer,visa_or_mastercard
i don't think the charges made when i had currency exchanged are right,card_payment_wrong_exchange_rate
why am i unable to withdraw money even though in the past i've done it just fine,declined_cash_withdrawal
i tried to transfer funds to a beneficiary and was denied can you tell me why,beneficiary_not_allowed
my phone has been stolen by someone,lost_or_stolen_phone
how long do i wait for my pin,get_physical_card
what fiat currencies are supported,fiat_currency_support
how do i unblock my card,pin_blocked
may i choose when it's delivered,card_delivery_estimate
i messed up a transfer and need to reverse it,cancel_transfer
can i be charged for exchanging foreign currency,exchange_charge
why do i have to pay extra for using my card,card_payment_fee_charged
can someone assist me with updating my account details with changing my last name,edit_personal_details
there is an incoming payment into my account but it is deactivated will they still be processed,fiat_currency_support
is there any way to auto top-up,automatic_top_up
how long will it take to activate my new card,activate_my_card
i need a few more physical cards,getting_spare_card
i was charged a fee for my transfer,transfer_fee_charged
i want to change my pin - do i need to be in a bank,change_pin
why is my card payment showing as pending,pending_card_payment
can you please help me with this exchange i am trying to get crypto and the app won't let me,beneficiary_not_allowed
i transferred money and was charged and want to know why,transfer_fee_charged
why won't my card show up on the app,card_linking
hello in these holidays i have been overcharged on the amount i have withdrawn on one of your atms i did not had any clue about the horrible charges otherwise i would not have withdrawn,wrong_exchange_rate_for_cash_withdrawal
an atm machine didn't return my card,card_swallowed
i have been trying to add money with apple pay but it wont work why,apple_pay_or_google_pay
fix your system i can't make transfers i've tried like 5 times already,failed_transfer
someone has taken my phone from my hotel room,lost_or_stolen_phone
where can i find the verification code for a top-up,verify_top_up
how long do i need to wait to see an update after i make a bank transfer,balance_not_updated_after_bank_transfer
how long will my transaction take,transfer_not_received_by_recipient
i have lost my credit card in the atm,card_swallowed
i made a purchase this morning and it is showing as pending,pending_card_payment
how old must i be to open an account,age_limit
i tried to get money out of an atm in notting hill earlier but it didn't work is my card actually working it's the first time i tried using it,declined_cash_withdrawal
can you help my fix my contactless,contactless_not_working
please verify my top-up card,verify_top_up
how do i add a card to the app,card_linking
when did you send me my new card,card_arrival
there are a couple payments with my card in the app i see that i didn't create what is happening maybe someone gained access to my account,card_payment_not_recognised
how can i get a physical card,order_physical_card
i don't know my password,passcode_forgotten
what currencies do you accept to add money,supported_cards_and_currencies
where is the transfer that i did,balance_not_updated_after_bank_transfer
there's a cash withdraw on my statement that i didn't make,cash_withdrawal_not_recognised
i'm unable to verify my identity,unable_to_verify_identity
i was supposed to receive my new card by now but it hasn't came in,card_arrival
what is the reason i couldn't do a transfer to a beneficiary,beneficiary_not_allowed
why did i only get 20 when i tried to get 100,wrong_amount_of_cash_received
using google pay can i top up,apple_pay_or_google_pay
the top-up card is verified how,verify_top_up
how do i go forth with bank transfers for top up accounts,transfer_into_account
now that i live in the us how can i get a card,country_support
do you charge for making a withdrawal i took some money out of my account earlier and i was charged for this,cash_withdrawal_charge
where do i find my pin,get_physical_card
can i change my pin at a cash machine,change_pin
i can't find how to top up my account with a check where is that,top_up_by_cash_or_cheque
i need to update my personal details,edit_personal_details
how long will a transfer take from europe,transfer_timing
how can my account have money transferred into it,transfer_into_account
how can receive a physical card,order_physical_card
please can i get a disposable virtual card as well,get_disposable_virtual_card
i can't upload my identification,unable_to_verify_identity
i've just moved address from a place in durham to a place in walton-on-the-naze i have a new landlord at my new house and they haven't got my payment but i know i sent it on time can you check they got it please,transfer_not_received_by_recipient
my morning transaction needs to be canceled,cancel_transfer
how come i can't seem to verify my id,unable_to_verify_identity
is there a charge for a physical card,order_physical_card
my transaction is still showing that is pending from my cash withdrawal,pending_cash_withdrawal
from where are coming your exchange rates,exchange_rate
does apple pay give the option to top up,apple_pay_or_google_pay
how many transactions can i do with my disposable card,disposable_card_limits
is it possible to get a new card in china,card_about_to_expire
can i use your app to exchange usd for gbp,exchange_via_app
i need to exchange my gbp to aud how would i do this,exchange_via_app
why is there a random withdrawal in my app,cash_withdrawal_not_recognised
my card did not work at store,declined_card_payment
are my friends able to add funds to my account,topping_up_by_card
i see cash in my app but i did not get it,cash_withdrawal_not_recognised
i went to top up and it is no longer there was it sent back,top_up_reverted
do i have to pay more for exchanges,exchange_charge
are their certain cash machines where i can change my pin,change_pin
i don't have the device i used to log onto the platform so i can't access it,lost_or_stolen_phone
when will i receive a transfer from europe,transfer_timing
how do i go through the identity checks,verify_my_identity
is there a number to call to get my pin unblocked,pin_blocked
my card will expire soon when do i need to order a new one,card_about_to_expire
i have been charged more than i should for the presents i bought when abroad the problem seems to be the exchange rate,card_payment_wrong_exchange_rate
the amount of exchange was not correct for the item i bought,card_payment_wrong_exchange_rate
where can i get money from my card,atm_support
i did not make this payment that i see in the app,card_payment_not_recognised
can you tell me why i was charged to withdraw cash,cash_withdrawal_charge
why is my card payment pending,pending_card_payment
the seller of the items i bought online the other day hasn't received the eu transfer yet how long do these usually take,pending_transfer
why was my top-up rejected,top_up_failed
how do i cancel a previous purchase,request_refund
i can't see all the refunds in my statement,Refund_not_showing_up
while abroad i got cash and the exchange rate applied is wrong,wrong_exchange_rate_for_cash_withdrawal
i will need a new card because mine is almost expired how fast do i get a replacement and what is the cost,card_about_to_expire
am i going to see a charge for a sepa transfer,top_up_by_bank_transfer_charge
i want to transfer money into my account what do i do,transfer_into_account
i made a withdraw from the atm this past holiday and it seems like a was charged too much if i would have known about these charges i wouldn't have made a withdraw,wrong_exchange_rate_for_cash_withdrawal
what is the reason when i tried to pay contactless at the bus it didnt work,contactless_not_working
i have a direct debit on my records that is strange and i need help,direct_debit_payment_not_recognised
why hasn't my transfer gone through yet,pending_transfer
how do i know if my top up worked,top_up_failed
i attempted to get cash in the atm but it was not authorized,declined_cash_withdrawal
if i don't have much money in the account can i auto top-up,automatic_top_up
i changed my mind on something i purchased through you and i need the transaction canceled and a refund as soon as possible can you help me please,request_refund
my disposable virtual card is not working when i try to use it at a point of sale transaction what do i do now,virtual_card_not_working
can i pick between visa and mastercard,visa_or_mastercard
what age do you have to be to open an account,age_limit
how long does shipping take to get to a us destination,card_delivery_estimate
i need your help in deleting my account,terminate_account
i have not received an item i ordered yet so i want to cancel it and get a refund can you please guide me on how to go about it,request_refund
is there a limit for age,age_limit
are there age requirements,age_limit
there is unusual activity on my account and i believe someone took my card,compromised_card
what's the limit for auto top-up,automatic_top_up
i purchased something in a foreign currency but the rate applied is wrong,card_payment_wrong_exchange_rate
i need to know your exchange rates,exchange_rate
why hasn't my friend received the money i sent them yet,transfer_not_received_by_recipient
how long will it take for my transaction to be completed,transfer_not_received_by_recipient
my card isn't working anymore,card_not_working
my card is missing please help,lost_or_stolen_card
how do i get my card on the app,card_linking
my statement has not shown my refund,Refund_not_showing_up
who do i make a check out to if i want to top off my account,top_up_by_cash_or_cheque
i believe that my transfer hasn't gone through,failed_transfer
i believe my top up is still pending,pending_top_up
how do i get started when i get my card,get_physical_card
why didn't my transfer get to the recipient,transfer_not_received_by_recipient
what do i need to do to transfer money with my credit card,topping_up_by_card
my card payment has been declined,declined_card_payment
can you help me transfer funds from another bank account to this account,transfer_into_account
the atm did not give me my card back,card_swallowed
what steps do i need to get another card,getting_spare_card
what transfer methods do you accept,transfer_into_account
can i top-up my google pay,apple_pay_or_google_pay
i need to know how to transfer money into my bank account please help,transfer_into_account
can you please check if i was charged twice,transaction_charged_twice
i made a cash withdrawal at an atm but it still says pending in my account,pending_cash_withdrawal
i used the atm machine to get money out for holiday shopping and saw the outrageous charges why is that i would not have used the atm if i had known,wrong_exchange_rate_for_cash_withdrawal
can i deposit my salary to this account,receiving_money
could i get a mastercard if that's reasonable,visa_or_mastercard
my card was frozen due to putting in the wrong pin too much how many tries do i have,declined_cash_withdrawal
why wouldn't my withdrawal go through,declined_cash_withdrawal
how do i go about cancelling a transaction,cancel_transfer
how much does currency exchange cost,exchange_charge
my credit card was just denied for top up can you tell me why this happened and what's going on,top_up_failed
will this card work all over the world,card_acceptance
hi i'm buying my son bertie a starter home in london i'm just trying to send the 5 deposit over to the agent it's only 200 000 but seems to be throwing an error what is going on if i wait any longer the house prices might rise can you look in to it please,failed_transfer
can you freeze my card it was stolen,lost_or_stolen_card
i would like to change my address,edit_personal_details
what currencies are accepted for adding money,supported_cards_and_currencies
when will my transfer move out of pending stage,pending_transfer
my top up was reverted can you help,top_up_reverted
there are some strange charges on my card that i didn't make from a few days ago is my card stolen and if so should i cancel it will i get refunded the charges,card_payment_not_recognised
hey i want to get a refund on something i bought but not sure how to go about it can you please just cancel the payment i have not received the item yet,request_refund
i made a purchase and was charged at the wrong foreign exchange rate,card_payment_wrong_exchange_rate
why didnt my account allow a transfer,beneficiary_not_allowed
how long do i have to wait for the transfer to be finalized,pending_transfer
how can i use american express to add funds to my account,supported_cards_and_currencies
what is the procedure for activating this card,activate_my_card
what is the procedure for an expired card,card_about_to_expire
i would like to delete my account i'm not happy with the service you're providing,terminate_account
how can i exchange to eur,fiat_currency_support
why are there multiple transactions showing for one purchase,transaction_charged_twice
the card pin is not visible anywhere,get_physical_card
why won't my card accept any transactions,card_not_working
i need help resetting my passcode to access my app,passcode_forgotten
my identity can't be verified for some reason,unable_to_verify_identity
i need aud not gbp how do i change it,exchange_via_app
how long does it take for a top up to go through,pending_top_up
it can take between 10 minutes to an hour before you hear back from us about the verification result please try again if your verification fails make sure you double check that images are clear and all document photos are readable without blur or glare you have to be 18 or older and live in the european economic area or live in switzerland to be able to open an account,unable_to_verify_identity
how long will it take to get my refund,Refund_not_showing_up
i'm interested in learning more about disposable virtual cards,get_disposable_virtual_card
i've just made a money transfer to the wrong account i need to stop the money from being moved as it may be going to someone i don't know please can you help,cancel_transfer
how can i change my tholepin,change_pin
i've got a weird problem i purchased something a week or maybe it was two weeks ago and the funds have come back into my account can you explain this,reverted_card_payment?
to deliver to the us how long will it take,card_delivery_estimate
why didn't i receive the correct exchange rate for an item that i purchased,card_payment_wrong_exchange_rate
why did i not get a virtual card yet,getting_virtual_card
i need to order a new card,order_physical_card
how can i make my card show up in the app,card_linking
my money has disappeared i had recently added money in and saw it was there and went through now it's gone what is happening,top_up_reverted
where did this extra 1 fee on my statement come from,extra_charge_on_statement
can i change my pin in austria,change_pin
i requested a refund and never received it what can i do,Refund_not_showing_up
when will it get delivered,card_delivery_estimate
why is there a direct debit i didn't make showing in the app,direct_debit_payment_not_recognised
i deposited some money but the balance has not changed,balance_not_updated_after_cheque_or_cash_deposit
the app doesn't show the card i received,card_linking
can i use my card no matter where i go,card_acceptance
i requested a refund from a store but it hasn't arrived,Refund_not_showing_up
what is the limit to top up,top_up_limits
how do i set up my card pin,get_physical_card
how can i verify if a cash withdrawal was made from my account i still have my card with me but i did not authorize the withdrawal that just occurred,cash_withdrawal_not_recognised
i am locked out from entering my pin,pin_blocked
are there any specific atms that this card can be used at,atm_support
why do i have an unknown payment,card_payment_not_recognised
is there a limit on how much i can top up,top_up_limits
why doesn't it show that i did a balance transfer,balance_not_updated_after_bank_transfer
why is it important to verify a top-up card,verify_top_up
on my statement there is a payment that i don't recognise,card_payment_not_recognised
your exchange rates are coming from where,exchange_rate
my card stopped working when i use it,card_not_working
can i request a physical card,order_physical_card
can you tell me why my card is not working i keep trying to use it but it keeps rejecting my payment i am being careful and entering the info correctly but it still happens,declined_card_payment
can i edit my details,edit_personal_details
i am trying to find out how to exchange currency x with currency y,exchange_via_app
my phone was left at a hotel and i can't access the app,lost_or_stolen_phone
i do not have the information to verify my identify,unable_to_verify_identity
i would like to reactivate my card that i previously reported lost i located the card this morning,card_linking
can you explain the transfer fee that i was charged,transfer_fee_charged
my card has gone missing,lost_or_stolen_card
i would like to order a virtual card where can i get one,getting_virtual_card
my actual card isn't functioning,card_not_working
i need to get hold of a physical card,order_physical_card
i was wondering if there were any discounts offered for frequent currency exchanges,exchange_charge
i can't see my refund in my history,Refund_not_showing_up
can i use my social security card as a form of identity,verify_my_identity
how can i tell where my funds came from,verify_source_of_funds
am i able to order a disposable virtual card,get_disposable_virtual_card
is there a way for me to check my balance,verify_source_of_funds
how can i change currency type,exchange_via_app
i have a duplicate payment showing,transaction_charged_twice
please tell me why i can't have the funds i deposited a week ago i need the money now,balance_not_updated_after_cheque_or_cash_deposit
for what reason can i not transfer money to a beneficiary,beneficiary_not_allowed
i am attempting to make a purchase online but my card is not working i know there are funds available is this an issue on the banks end,reverted_card_payment?
can you help me figure out what's happening i'm trying to transfer money to a friend but it keeps getting returned i'm not sure what i'm doing wrong,failed_transfer
someone stole my card,lost_or_stolen_card
i need my card asap,card_delivery_estimate
i won't be pleased unless i get a mastercard,visa_or_mastercard
the exchange rate was wrong when i bought something outside the country,card_payment_wrong_exchange_rate
will you please help me get my card back,card_swallowed
can i use my account before my identity verification has passed,why_verify_identity
can you tell me the limits for top ups,top_up_limits
when do i get charged a fee for using the card,card_payment_fee_charged
a wrong amount of cash we sent to me,wrong_amount_of_cash_received
after taking over my card transactions i noticed that was charged twice for a restaurant purchased from earlier this week can you please remove one of these transactions from my account since it is not accurate,transaction_charged_twice
my statement is showing i was charged a dollar and i am not sure why,extra_charge_on_statement
can i exchange currencies with this app,exchange_via_app
i followed the instructions to transfer money using my card but then the money disappeared and i don't know what happened,topping_up_by_card
i won't verify my identity,why_verify_identity
what do i do if i got the wrong amount at the atm,wrong_amount_of_cash_received
what do i do if the atm took my card,card_swallowed
at which atms can i use this card,atm_support
my card seems to not be working at all,card_not_working
how long do bank transfers usually take,balance_not_updated_after_bank_transfer
what do i do the atm took my card,card_swallowed
have you started charging for cash withdrawals i always thought it was free until i noticed this fee how much is the fee,cash_withdrawal_charge
is there a fee for using a european bank card to top up,top_up_by_card_charge
why did you charge me a fee when i made a transfer,transfer_fee_charged
what factors effect the exchange rate,exchange_rate
what is this extra fee while i was doing a transfer,transfer_fee_charged
i tried to get some money but the machine was not working the transaction still seems in progress can you please check what's going on i don't want to be charged for money that i did not received,pending_cash_withdrawal
tell me how to setup a new pin,change_pin
how limited is a virtual card,disposable_card_limits
why hasn't my cash arrived from a deposited check,balance_not_updated_after_cheque_or_cash_deposit
the money disappeared when i tried to use my card to top up,topping_up_by_card
after my card expires what should i do,card_about_to_expire
what methods can i use to add money to my account,transfer_into_account
how do i make my card show up in the app,card_linking
i didn't want to make a transaction i want to revert it,cancel_transfer
the atm stole my card,card_swallowed
i was double charged at a restaurant can you take the second charge off,transaction_charged_twice
how many disposable virtual cards can i have,disposable_card_limits
how do i get my card to work,card_not_working
at what places accept my card,card_acceptance
what all is needed for the identity verification,verify_my_identity
what if my top up is reverted,top_up_reverted
my card payment reverted back i think,reverted_card_payment?
i cannot see a refund in my account,Refund_not_showing_up
someone is using my account to do online shopping please freeze it asap,compromised_card
why did i get charged more for using my card,card_payment_fee_charged
card activation steps,activate_my_card
what information do i need to gather in order to activate my card,activate_my_card
anytime i've made an atm withdrawal before it has always been free i now say that i have been charged for my most recent atm withdrawal what's going on here,cash_withdrawal_charge
my cash withdrawal shows as pending still,pending_cash_withdrawal
i would like a card please,order_physical_card
my transfer didn't work,failed_transfer
i need to transfer some money can i use my credit card,topping_up_by_card
what should i do if i think someone is using my card without my permission,compromised_card
your service is terrible delete my account,terminate_account
what currency is acceptable for a top up,supported_cards_and_currencies
there is unexpected money in my account,cash_withdrawal_not_recognised
next time maybe let people know that buying things from another country costs extra i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like i wasnt aware of this and i think i should get a refund,transfer_fee_charged
my american express works with my apple pay why is top up not working,apple_pay_or_google_pay
what do i do to link my new card,card_linking
do i need to replace my card if it didn't work when i tried to pay contactless at the shop today,contactless_not_working
i dont see my reciept,transfer_not_received_by_recipient
can apple pay handle top up exchanges,apple_pay_or_google_pay
the balance on my account wasn't updated after i made a depost,balance_not_updated_after_cheque_or_cash_deposit
i was out today looking forward to paying with my brand new card turns out the payment just kept getting declined this is pretty sad what's going on,declined_card_payment
i just transferred some money why was i charged a fee,transfer_fee_charged
i lost my phone and need help so someone doesn't access my account,lost_or_stolen_phone
freeze my account it's been hacked,compromised_card
i ordered a card but it has not arrived help please,card_arrival
i am inquiring about your auto top up feature,automatic_top_up
i used my card for a purchase and was charged a fee,card_payment_fee_charged
has my top-up has been cancelled,top_up_reverted
hi i was trying to use my card but it was declining by atm i have cross checked with two different atms but i was facing the same issue could you please check my account,declined_cash_withdrawal
i need to know which flat currencies are supported by you,fiat_currency_support
there is not a refund in my statement,Refund_not_showing_up
the atm ate my card,card_swallowed
i can't find out how to top-up my account using cash,top_up_by_cash_or_cheque
estimated time arrival for transfers,transfer_timing
my account has a weird withdrawal,cash_withdrawal_not_recognised
hi can you tell me why my transfer keeps being rejected i've been trying to send money to my friends this morning but failed every time and i have no idea why,failed_transfer
my virtual card isn't working what do i do,virtual_card_not_working
why was i declined at the atm today when i was trying to make a withdraw,declined_cash_withdrawal
i have two of the same charges on my account,transaction_charged_twice
can i cancel an order if i haven't received the item yet and how can i get my money back please help thanks,request_refund
tell me why i need top-up to be verified,verify_top_up
how do i deal with a blocked pin,pin_blocked
are there any fees if i want to add money using an international card,top_up_by_card_charge
how do you decide what your exchange rates are,exchange_rate
i see an unfamiliar payment on my statement,card_payment_not_recognised
what's the procedure for canceling a purchase,request_refund
can you tell me how i go about activating a new card,activate_my_card
can top ups be done from an apple watch,apple_pay_or_google_pay
how long does it take for a transfer from europe to go through,transfer_timing
where would i find top up by cash deposit,top_up_by_cash_or_cheque
help i don't see my money i just added,pending_top_up
what currencies are approved to add money,supported_cards_and_currencies
terminate my account please,terminate_account
where should i look for my pin number at,get_physical_card
where are the options to top up with a cheque on my account,top_up_by_cash_or_cheque
can i use my card wherever i want,card_acceptance
can i use as many top-ups as i want,top_up_limits
how long will this transfer from europe take,transfer_timing
i'm not in the uk can i still get a card,country_support
i can't seem to use my card can you help,card_not_working
am i going to be charged for topping up by transfer,top_up_by_bank_transfer_charge
i got a transfer fail message but no explanation of why-- what happened,failed_transfer
what does it cost to receive a sepa transfer,top_up_by_bank_transfer_charge
my card is about to expire what do i need to do,card_about_to_expire
do i need to pay extra for exchanging currencies,exchange_charge
how much is a cross currency exchange and can i check to see if i have any discounts available,exchange_charge
why am i not allowed to add a certain beneficiary,beneficiary_not_allowed
what is the charge for sending out more cards,getting_spare_card
what are the fees of using an international card to add money,top_up_by_card_charge
it does not appear that my message went through,top_up_failed
do you have eur currency available for me,fiat_currency_support
lost my card in atm,card_swallowed
my card payment was cancelled it seems,reverted_card_payment?
help in the app there is a direct debit that i don't remember,direct_debit_payment_not_recognised
why is there a pending transaction on my card,pending_card_payment
what fiat currencies do you allow exchange with,fiat_currency_support
when my card expires soon how fast is the replacement card sent and what are the costs,card_about_to_expire
please help there was an extra fee when i got cash,cash_withdrawal_charge
i was not given the amount of cash i withdrew,wrong_amount_of_cash_received
i get a decline message when doing a transfer,declined_transfer
is there a charge for using an european bank card for top up,top_up_by_card_charge
1 charge in transaction,extra_charge_on_statement
can i verify my identity,verify_my_identity
what to do if my card has been used without my permission,compromised_card
which kind of documentation do i need for identity check,verify_my_identity
i'm not satisfied with the services that you are providing i would like to end my services and delete my account,terminate_account
can i verify a top-up and what card is used,verify_top_up
how do i go forth on verifying my identity,verify_my_identity
will i be charged for topping up by transfer,top_up_by_bank_transfer_charge
the card pin,get_physical_card
i was overcharged at an atm while on vacation i needed cash so i had to use it but your charges are outregous and i wish i would have known beforehand,wrong_exchange_rate_for_cash_withdrawal
i tried withdrawing but my cash is not showing up,wrong_amount_of_cash_received
my cash withdrawal is showing as pending why,pending_cash_withdrawal
why do you need so much id info from me,why_verify_identity
my credit card got declined for top up what's going on can you check on why it didn't go through,top_up_failed
i recently purchased something and the seller says my money has not arrived yet it was in eu's how long does this take,pending_transfer
where can i change my address,edit_personal_details
there is an unauthorized fee,card_payment_fee_charged
i can't get money out of the atm is my card actually working it's the first time i tried using it,declined_cash_withdrawal
what do i do if i can't prove my identity,unable_to_verify_identity
what does it mean to have a pending cash withdrawal,pending_cash_withdrawal
can i use my mastercard to add money to my account,supported_cards_and_currencies
i did not get the right amount of money when i used a different country's currency,wrong_exchange_rate_for_cash_withdrawal
can the card be mailed to europe,country_support
why do i not have a virtual card,getting_virtual_card
i need my purchase cancelled,request_refund
can i top up my card with other cards,supported_cards_and_currencies
can i get a disposable card how many can i have how often can i use them,disposable_card_limits
what i need to verify my account,why_verify_identity
i want to top up by card what do you support,supported_cards_and_currencies
what do i do if i have exceeded all my pin tries,pin_blocked
the contactless payments are not working,contactless_not_working
i need my card soon,card_delivery_estimate
a payment is showing twice why is that,transaction_charged_twice
please explain the extra fee when i paid with the card,card_payment_fee_charged
i can't find the money i just added to my account,pending_top_up
what if my top up didn't work,top_up_failed
